label,title,content
4,indwara kujojoba fistula n’ingaruka zayo buzima bw’uyirwaye,fistule cyangwa kujojoba indwara iterwa n’uko haba habayeho gukomereka gice ndangagitsina cy’umubyeyi gihe arimo kubyara ibyo bigaragara cyane babyeyi batabyarira muganga kandi bakeneye kubagwa bigatuma habaho inzira idasanzwe ihuza uruhago rw’inkari inzira y’inkari n’inkondo y’umura cyangwa inkondo y’umura n’urura runiri rusohora umusarani bigatuma umugore ahora asohora imyanda twakwita iba yayobye kuko inyura nkondo y’umura igasohokera gitsina rutangira mpamvu bayita kujojoba kugira ushobore kumenya bihagije iby’iyi ndwara twifashishije ibyatangajwe n’inzobere zitandukanye by’ubuzima mu kiganiro dr gedeon mulumba mukendi yagiranye n’agasarocom yavuze ikibazo cyiganje cyane bihugu biri nzira y’amajyambere muri bihugu usanga abagore benshi bagira ibibazo by’ihohoterwa kubyara bigoranye isuku nke abaganga batahuguwe bihagije n’ibindi ibi byose ibyangiza biriya bice by’umugore ubusanzwe bitajya byihanganira ikintu cyose giturutse hanze yagize umugore watinze nda ubyara umwana ufite umutwe munini cyangwa afite inkari zuzuye uruhago afite ibyago kwangirika kuko umwana atinda arwana gusohora umutwe aziba imitsi y’amaraso nzira z’inkari n’iyo nkondo y’umura cyangwa agatobora uruhago rw’inkari muganga gedeon avuga hari n’igihe urura runini narwo rutoboka cyangwa umwanya hagati y’inkondo y’umura n’ahanyura umusarane ugatanyuka bigatuma imyanda inyura nkondo y’umura iyi ndwara igira ingaruka nyinshi muntu uyirwaye kuko itinze kuvurwa itera ingaruka nyinshi nko guhagarara kw’imihango kugumbaha imibonano mpuzabitsina ntiba igishoboka kuko umubiri w’aho imyanda inyura hamera nk’ahumye buryo ikintu gikozeho ucika nk’urupapuro ishobora gutera cancer cg n’izindi infections zigira ingaruka mbi buzima bw’umuntu akenshi kubera umunuko uhora muntu urwaye ndwara babana baramunena agahezwa akiheza akenshi bene babyeyi bibaviramo gutabwa n’abo bashakanye bikagira n’ingaruka cyane buzima bwe mutwe dr gedeon akomeza atangariza agasarocom fistule akenshi ivurwa bitarenze igihe cy’amezi atatu uhereye igihe umugore yagiriye kibazo iyo kirenze biragorana kubera iriya myanya iba yarorohereye bigasaba ushaka indi kuyisimbuza kandi ntayibaho akomeza asobanura gihe ntacyo ushobora kumumarira uretse ubujyanama kugirango umuvure ihungabana yaratewe kwiheba ndetse kwiyanga kubera uburyo afatwa sosiyete abamo n’ubwo bimeze bityo ariko minisiteri y’ubuzima nayo ntiyicaye nk’uko dr anicet nzabonimpa umuhuzabikorwa gahunda kuboneza imbyaro minisante yabitangarije igihe u rwanda rwafashe ingamba guca burundu ndwara bakangurira abagore kubyarira muganga ministeri y’ubuzima kandi ifatanyije loni bafashe icyemezo kuvura ababyeyi bagaragayeho ndwara gihugu hose bwana cheikh fall ukuriye unfpa kiganiro yagiranye n’igihecom umuryango w’abibumbye ntuzahwema gushyigikira u rwanda nzira hoherezwa impuguke kuvura ndwara izahaza ababyeyi gusa ababyeyi nabo barasabwa kwitabira kwivuriza bigo nderabuzima nako bitabira kwipimisha igihe batwite anne-marie niwemwiza
3,minicom yahaswe ibibazo micungire mibi y’imari leta,radiyo rwanda yavuze kwisobanura abahagarariye minicom bavuze litiro miliyoni ebyiri essence babazwa zaburiwe irengero mwaka bikozwe petrorwanda abadepite bibajije impamvu kibazo kimaze imyaka kitarakemuka umunyamabanga uhoraho minicom emmanuel hategeka avuga bandikiye minisiteri y’imari bayisaba leta yakwemera gihombo cyatejwe petrorwanda minicom kandi irashinjwa gutanga amasoko buryo budasobanutse harimo n’aho yagiye asubirwamo kandi yaratanzwe hategeka yasobanuye minisiteri yahuye n’ikibazo kutagira abakozi bafite ubumenyi buhagije kazi kabo bityo ugasanga hari amasoko atangwa adateguwe neza bikaba ngombwa asubirwamo yavuze minisiteri itakaza abakozi beza inshuro nyinshi kubera umushahara muto minicom yanenzwe kutagira ububiko bw’inyandiko zakwifashishwa kugenzura umutungo umucungamari mukagihana lucie yavuze yazibikaga mudasobwa yavuze bubiko bwabonetse minicom kandi yabajijwe iby’imitangire y’akazi idasobanutse ndetse n’itangwa ry’imishahara miremire idateganywa minisiteri y’umurimo byarateje igihombo miliyoni hategeka yavuze bitakwiye kwitwa igihombo kuko bakozi bakenewe kugira barangize akazi kabo obadio biraro umugenzuzi mukuru w’imari leta yanenze ababazwa basubiza kuko akenshi badasubiza babajijwe komisiyo ishinzwe imicungire y’imari leta nteko ishingamategeko umutwe w’abadepite ikaba iteganya gutangaza ibyavuye bazwa mpera z’uyu mwaka emmanuel nshimiyimana
14,dore bimwe binyoma abasore bakunze kubeshya abakobwa,kuba nkuru tugiye kuvuga bimwe abasore bakunzwe kubeshya ntibivuze ihame ridakuka igihe cyose umusore abivuze abeshya nyamara bikunze kubwirwa abakobwa babeshywa umubare w’amafaranga akorera abasore benshi burya ngop ntibakunda kuvuga umubare nyawo w’amafaranga akorera ashobora kubwira umukobwa macye akorera kugira atamusaba impano z’umurengera cyangwa se akamubwira menshi mwiyemeraho cyane cyane abona ueo mukobwa afite amarere maremare gukunda abantu bafite amafaranga cyangwa se hari n’abasore biyemera gutyo gusa agahitamo kubeshya umukobwa bakundana byabaye rimwe ntibizongera iyi imvugo y’abasore b’abahehesi igihe bafashwe umufatanye n’undi mukobwa bintu runaka agahita yihutira kukubwira byamutunguye kandi ubwa mbere n’ubwa nyuma bitazongera nyamara ukuri umusore wishoye gushurashura bakobwa barenze umwe umubare munini uw’abatabireka sinzi impamvu twakundanaga akomeza kumpamagara ibi bishobora kubaho igihe umusore afite umukobwa mushya akundana ariko akaba yarakundanye atarigeze areka afite mbere akaba ahari hose bityo igihe wundi mbere ahamagaye umusore akabeshya mukobwa mushya mubano bagifitanye akazi kabaye kenshi munsi sinzi impamvu boss ashaka kunkoresha amasaha y’ikirenga ushobora kubora kuba ufite umukunzi uzi nyinshi gahunda ze z’akazi ndetse ukaba uzi neza bitajya bipfa gushoboka akora amasaha y’ikirenga ukajya kumva nk’umunsi mufitanye gahunda runaka akubwiye atakibonetse kubera akazi kandi bitari bisanzwe bibaho gihe ushobora gutangira kugira amakenga ataba ashaka gusubika gahunday awe zindi mpamvu mukunzi mfite iyo ukimenyana n’umusore mbere ashobora gushaka kugutereta kubera impamvu nyinshi zitandukianye ariko wowe ntuba wamenya ikimugenza abasore bagira ubutwari kuvugisha ukuri bafite umukunzi igihe bahuye n’undi mukobwa mwiza bake sinari nzi biri bukubabaze abasore bafite umukunzi bizeye neza abakunda bashobora gukora bishakiye bishobora kubabaza umukunzi wabo kubera bizeye neza bubababarire uraruta abandi bakobwa naba naramenye iki ikinyoma abasore benshi babeshya atari ukuri ahubwo ukugira wumve wishimye cyangwa kugira agusabe ashaka yabanje kugutegura mutwe wemere mananiza simukunda nkunda wowe iri ikosa rikunzwe gukorwa n’abakobwa gukunda umusore ukiri kumwe n’undi mukobwa abasore bakunda buryo bukomeye kurusha abakobwa afite umukobwa akunda kandi atatandukanye kukubwira uruta mukobwa ukukubeshya gusa ureke guhora uhangayitse ni inshuti yanjye bisanzwe kintu nakorana byashoboka umusore yakubwira akubwiza ukuri cyangwa se byashoboka yanakubeshya ukuri hari ababeshya umukobwa runaka inshuti isanzwe kandi nyamara bafitanye umubano wihariye ubangamiye urukundo rwanyu singamije kuryamana iyi nayo imvugo abasore bakunda gukoresha cyane cyane igihe babonye umukobwa yabavumbuye akamenya ikibagenza ukuryamana gusa akagerageza kwiregura salongo richard muhaburarw
6,gikongoro abatutsi basabwe kwiyirukana kazi,mu cyahoze perefegitura gikongoro hakozwe urutonde ruriho amazina y’abatutsi bagombaga kwirukanwa kazi gusa n’abari batari baruriho basabwe kwibwiriza bakiyirukana kazi
3,inama y’abaminisitiri yibanze ishoramari,muri nama y’abaminisitiri niho hemejwe raporo y’ishyirwa bikorwa gahunda kugabanya ibitumizwa mahanga isaba ingamba zafashwe urwo rwego zakwihutishwa u rwanda kimwe n’ibindi bihugu byinshi afurika ndetse n’ibindi bikiri nzira y’amajyambere usanga ibyinjira gihugu biba biruta ibisohoka hanze y’igihugu abaminisitiri bagejejweho raporo igaragaza ingamba zafashwe kugira u rwanda rukomeze kuza isonga bihugu byorohereza ubucuruzi n’ishoramari nk’uko byagaragarajwe raporo yakozwe banki y’isi bagejejweho kandi raporo y’aho imirimo kubaka uruganda rutunganya umusaruro w’imyumbati kinazi karere ruhango igeze isaba imirimo isigaye yihutishwa kugira uruganda rutangire gutunganya imyumbati aha inama y’abaminisitiri yagejejweho raporo kibazo cy’amata yabuze isoko ntara y’iburasirazuba isaba ingamba zafashwe rwego kubonera isoko ry’amata y’aborozi zakwihutishwa iyi nama yasuzumye kandi yemeza raporo igaragaza gahunda kubaka umuryango w’ibihugu afurika y’i burasirazuba ndetse n’inyungu u rwanda rukura muryango gerard gitoli mbabazi
3,bamwe banyamakuru basanga itegeko ryo kubona amakuru ryarahinduye imyumvire y’abaturage,bamwe bakora umwuga w’itangazamakuru rwanda ndetse n’abaturage bavuga hari byinshi byahindutse myumvire bafite kubona amakuru kuyatanga ibi bakaba bavuga biterwa n’itegeko ryo kubona amakuru ryasinywe gashyantare rishyirwa igazeti leta werurwe n’uburyo rikurikiranwa kurishyira bikorwa n’urwego rw’umuvunyi urwego rw’umuvunyi rwahawe inshingano gukurikirana ishyirwa bikorwa ry’itegeko ngenga - ryo rigena imyitwarire y’abayobozi nzego leta nk’uko ryahinduwe kugeza n’itegeko ryo ryerekeye kubona amakuru abakora umwuga w’itangazamakuru rwanda bavuga itegeko ryo kubona amakuru hari by’inshi ryahinduye myumvire y’abayobozi n’abaturage ni abanyamakuru n’abaturage bungutse gutanga amakuru bayobozi nzego zigenga n’iza leta rushingwabigwi emmanuel impuguke by’itangazamakuru akaba n’umwarimu kaminuza y’u rwanda photofile rushingwabigwi emmanuel impuguke by’itangazamakuru akaba n’umwarimu kaminuza y’u rwanda avuga itegeko ryo kubona amakuru access to information law hari byinshi ryakemuye kandi ryanigishije akaba mpamvu abaturage barushishejo guhindura imyimvire kuko ababagezaho amakuru babinyujije itangzamakuru hari bamaze kugera gusobanukirwa n’itegeko ryerekeye kubona amakuru avuga abanyamakuru basobanukiwe n’impamvu ngombwa abaturage bagezwaho amakuru basobanukiwe n’itandukaniriro riri hagati y’amakuru atangwa n’amakuru asabwa public information and access to information akomeza avuga kandi abanyamakuru bagenda basobanukirwa n’itandukaniro riri hagati y’uburenganzira muturage cyangwa umunyamakuru afite kubona amakuru rushingwabigwi emmanuel akomeza avuga kuba abanyamakuru batangiye kumenya uburenganzira bafite tegeko bakanasobanukirwa n’uruhare rw’urwego rw’umuvunyi rwahawe nk’inshingano gukurikirana ishyirwa bikorwa ryaryo bikaba biri bimwe bigenda bihindura imyumvire y’abagenerwamakuru ignatius kabagambe umuyobozi ushinzwe ivugururwa ry’itangazamakuru rgbphotofile ignatius kabagambe umuyobozi ushinzwe ivugururwa ry’itangazamakuru kigo cy’imiyoborere rwanda rgb yavuze hakozwe ubukangurambaga bugamije kumenyesha abayobozi n’abaturage impinduka ziri itangazamakuru by’umwihariko abayobozi bakuru bakaba basobanukiwe guhinduka kw’imikorere y’itangazamakuru leta kabagambe yagize kumenyekanisha impinduka itangazamakuru byaratangiye kandi dufite icyizere rba izahabwa ubwigenge abantu abagize guverinoma barabyumva kandi bazi imikorere mishya ndetse n’abantu bubahiriza itegeko ignatius kabagambe yongeyeho kibazo kirimo kuba minisitiri cyangwa muntu yakwifuza kugaragara televiziyo ariko ubuyobozi rba buzajya bugena amakuru afitiye rubanda akamaro cyangwa se akenewe kubona amakuru kuyatanga twakoze ubukangurambaga n’ubu turacyabukora dufatanyije n’izindi nzego bireba kandi hari byinshi bigenda bigaragaza imyumvire benshi yahindutse tukaba twizera bihe biri imbere bizarushaho cyane ushobora kwibaza abashinzwe gushyira bikorwa tegeko babonwa n’uburyo barifata mbanda gerard umuyobozi ushinzwe itangazamakuru n’itumanaho kigo cy’igihugu cy’imiyoborere rgbphotofile mbanda gerard umuyobozi ushinzwe itangazamakuru n’itumanaho kigo cy’igihugu cy’imiyoborere rgb yagize akenshi usanga bavuga itangazamakuru ritari tukaba twibaza tuti twebwe buryo dushobora gushyiraho uburyo bufatika kwisuzuma tukareba imizamukire yaryo ibibazo rifite n’uko byakemuka’ mbanda gerard avuga hari zimwe mbogamizi zakuweho abanyamakuuru bahuraga mbere y’uko tegeko rijyaho atangaza abakora umwuga w’itangangazamakuru bavuga zimwe mbogamizi bahuraga nazo harimo guhutazwa n’inzego z’umutekano kudahabwa amakuru bamwe bashinzwe amakuru bigo leta n’ibishamikiye leta abakora ibikorwa by’itangazamakuru mugabane w’afurika by’umwihariko iryo karere k’iburasirazuba bakomeje kwibaza byegeranyo rimwe rimwe bivuga bwisanzure n’ubwigenge bw’itangazamakuru kubona amakuru n’ibindi yewe n’uko itangazamakuru rihagaze bishoborwa n’abanyaburayi n’abanyamerika gusa berna namata umunyamakuru w’umunyarwandakazi akaba n’umuyobozi w’ikinyamakuru rwanda day gikorera karere k’ibiyaga bigari yagize ese twe bande bumva amategeko akoreshwa ese ninde akomeza atangaza gukora akazi kawe ushingiye mategeko ibintu byiza cyane berna namata avuga twatangiye gukora umwuga gutara gutangaza amakuru rirya tegeko ritaraza ariko iterambere rigaraga itangazamakuru rituruka gusobanukirwa tegeko mpande zombi yaba muturage n’ukora akazi k’ubunyamakuru hari byinshi kugenda bahindura myumvire akomeza atangaza buri wese akwiye guhindura imyumvire kuko iterambere ryaraje rizana byinshi birimo n’imbuga nkoranyambaga buryo ushobora kubona n’umuyobozi rubuga nkoranyambaga rwe yagize ubonye umuyobozi kurubuga rwe nkoranyambaga ukamubaza aragusubiza atagusubiza akagushakira ugusubiza izina rye’’ ibi ibigaragaza uburyo tegeko rigenda rihindura benshi myumvire prof shyaka anastase umuyobozi mukuru w’ikigo cy’igihugu cy’imiyoborere rgbphotofile ni gute abashinzwe gushyira bikorwa tegeko babona abagenerwa bikorwa n’uburyo babona hari ryahinduye riri gufasha myumvire y’abanyarwandaumuyobozi mukuru w’ikigo cy’igihugu cy’imiyoborere rgb prof shyaka anastase kiganiro yavuze hari ikigo gala amerika cyagaragaje mibereho y’abatuye afurika abanyarwanda mbere bafite ubwisanzure mibereho muntu manota ahereye bwisanzure bw’abaturage yagaragaje bushobora kuba bufitanye isano n’ubw’itangazamakuru akaba akomeza asaba abanyamakuru kunoza umwuga wabo haba hari ahakiri imbogamizi bikaganirwaho peacemaker mbungiramihigo umunyamabanga nshingwabikorwa w’inama nkuru y’itangazamakuru mhc photofile peacemaker mbungiramihigo umunyamabanga nshingwabikorwa w’inama nkuru y’itangazamakuru mhc yagaragaje bakomeje kubaka ubushobozi bw’itangazamakuru rwanda batanga amahugurwa agamije kongera ubunyamwuga kunoza ibikorwa by’igenamigambi n’igenamicungire inoze ibitangazamakuru bikiteza imbere ababikorera bakishimira uburyo bibafasha kunoza akazi kabo icyo itegeko ryerekeye kubona amakuru ryunguye abaturage buzima bwabo buri munsi tuganira alphonsine mushimiyimana utuye ntara y’amajyepfo akarere nyanza umurenge mukingo akagali kerezo umudugudu birambo avuga kuba itegeko ryo kubona amakuru ririho bimuha ubwisanzure icyizere gushirika ubwoba kuba navuga ikibazo cye akakibwira umunyamakuru akacyumva agira iyi anyumvishije mba nizeye kizakemuka abajijwe kuba itegeko ryerekeye kubona amakuru ryarahawe urwego rw’umuvunyi rikurikirane ugushyirwa nshingano zaryo alphonsine mushimiyimana yavuze ibibazo byananiranye bigeze muvunyi bikemuka buryo bwihuse kandi kuba itegeko ryarahawe umuvunyi nk’abaturage bikaba bibafasha kuko umuvunyi rwego bafata nk’urukoresha ukuri alphonsine mushimiyimana yagize uzarebe bibazo perezida repubulika yakira hari ibibazo biba byarageze muvunyi ni mpamvu turubona nk’urwego rw’ikirenga twe akomeza agira uburyo tubibona tubona leta yarebye igaha umuvunyi tegeko irikurikirane kubera urwego rufatwa nk’urugaragaza ubutabera buhamye aim kajangana umuyobozi w’ishami rishinzwe kugenzura imyitwarire y’abayobozi rwego rw’umuvunyiphotoindatwa aim kajangana umuyobozi w’ishami rishinzwe kugenzura imyitwarire y’abayobozi rwego rw’umuvunyi kiganiro yagiranye n’ikinyamakuru indatwa avuga abanyamakuru hari uburyo bafatamo urwego rw’umuvunyi agira iyo bishimira hari tubafashamo kubona amakuru nzego leta gihe cyangwa kuyabona buryo bukurikije itegeko yakomeje avuga nabo bishimira batuma tegeko rimenyekana ndetse n’ibindi bikorwa byose by’urwego rw’umuvunyi bitari iby’itegeko gusa ryo kubona amakuru natwe twishimira ibikorwa by’umuvunyi bigera tubona abanyamakuru bafitiye urwego rw’umuvunyi icyizere akomeza avuga bishimira abanyamakuru bamaze gusobanukirwa n’itegeko ryo kubona amakuru kuko bibazo kwakira tegeko ibyinshi byatanzwe n’abanyamakuru agira bazi urwego rw’umuvunyi rwabafasha byinshi baruha icyizere kubavuganira bibaye ngombwa kugirango amategeko yubahirizwe ngo uretse n’iri tegeko urwego rw’umuvunyi rukaba rusanzwe rukorana n’inzego z’itangazamakuru zitandukanye bamwe banyamakuru bavuga hari byinshi byahindutse myumvire kubera tegeko agira atisinavuga hari isuzuma gihanga ryakozwe rigaragaza abaturage bageze bumva iby’iri tegeko ariko nakubwira twatangira ntabwo abaturage baratangira kubyerekana ntibamenye batanga amakuru kukarengane gasanzwe aim kajangana akomeza avuga tegeko ritanga uburenganzira kuba urwego rw’umuvunyi rutarakira ibibazo k’ubaturage tegeko bakaba bashobora kubifata buryo bubiri hakaba hari abaturage banyurwa nuburyo babonamo amakuru nabanyamakuru banyurwa nuburyo batangazamo amakuru gusa impinduka ntabwo nakwizeza nyuma y’umwaka tegeko rishyizweho naguha ibipimo bifatitse ariko nabaturage batanga ibitekerezo byabo itangazamakuru yaba maradiyo televiziyo n’imbuga nkoranyambaga ubona itegeko ryahinduye imyumvire benshi yaba kubagenerwa amakuru kubayatangaza byiringiro jean elyseeindatwanet
5,umuhanzi noliva yatangaje ibintu bitatu umugore wese ufite urukundo ahora yifuza mugabo,noliva yatangaje ibintu bitatu umugore wese ahora yifuza mugabo foto sarongo
3,bralirwa yongereye ibiciro fanta,uruganda rwenga ibinyobwa bisembuye n’ibidasembuye rwanda bralirwa ltd rwatangaje ibiciro bishya binyobwa bidasembuye ibyo biciro biratangira kubahirizwa mbere tariki kanama fanta icupa ry’ikirahuri santilitiro cl n’irya n’iyo icupa plastiki santilitiro cl byiyongereye
3,gasabo abaturage gisozi biyubakiye sitasiyo polisi,abaturage b’umurenge gisozi babifashijwemo n’akarere gasabo biyujurije sitasiyo polisi ifite agaciro miliyoni zirenga z’amafaranga y’u rwanda rwego gushyigikira ibikorwa by’umutekano murenge wabo ikaba yamuritswe kabiri taliki gicurasi umuhango gushyikiriza ubuyobozi polisi y’u rwanda nyubako wayobowe minisitiri w’ubutegetsi bw’igihugu francis kaboneka umushyitsi mukuru aherekejwe n’umuyobozi mukuru polisi y’u rwanda igp emmanuel kgasana mu bandi bayobozi bahari harimo umuyobozi mukuru polisi wungirije ushinzwe ubuyobozi n’abakozi digp juvnal marizamunda umuyobozi w’akarere gasabo stephen rwamurangwa hamwe n’abayobozi b’inzego z’ibanze gasabo n’ab’umujyi kigaliiyi nyubako izakoreramo sitasiyo polisi gisozi yamuritswe igizwe n’ibiro bitandukanye birimo ahazakorerwa n’umuyobozi w’iyi sitasiyo bafungira icyumba cy’ikoranabuhanga ibiro by’ubugenzacyaha icumbi ry’abapolisi n’ibindi minisitiri w’ubutegetsi bw’igihugu francis kaboneka ijambo rye yashimiye polisi y’u rwanda bufatanye bwayo n’inzego z’ibanze ashima imiyoborere myiza igihugu cyacu gifite yagize uyu umusaruro w’imiyoborere myiza irangaje imbere ubufatanye bw’inzego twahitiwemo nyakubahwa perezida repubulika iyo miyoborere myiza niyo ituma tugera bikorwa nk’ibi kuko hari abandi batabishoborayakomeje agira inzego z’ibanze nizo zishyira bikorwa gahunda leta ariko ntacyo zageraho mutekano ubufatanye hagati polisi n’abaturage bworoshya ishyirwa bikorwa ry’izo gahunda ubufatanye nizo mbaraga kandi n’ibindi bitari bizagerwaho bibe urugero yindi mirenge minisitiri kaboneka yakomeje avuga ntacyo umuntu cyangwa urwego runaka rushobora kugeraho gihe nyamwigendaho yabijeje nibakomeza bufatanye hirindwa icyabuhungabanya bazagera bindi biruta ibyagezweho cyane n’ubuyobozi buzakomeza kubatera ingabo bituguyarangije agira mwe nk’abapolisi abaturage babategerejeho umurimo unozeigp gasana yashimiye abaturage gisozi ubuyobozi bw’umurenge n’ubw’akarere gikorwa cyiza bakozeyagize ibiro by’umurenge biri kumwe sitasiyo polisi ikintu kiza kizoroshya ubufatanye kwihuta gukumira ibyaha gutabara bikenewe igp gasana yagize atiubuhamya dutanga munsi bushingiye gahunda y’umutekano n’iterambere hagati polisi n’abaturage harangwa ubufatanye bushingiye gukumira kurwanya ibyaha yagize iterambere n’umutekano ntibyagerwaho bufatanye tuzakomeza gutera imbere bushobozi buhari kandi tugera kubyo twifuza kugeraho umuyobozi w’umurenge gisozi theophile niragire ijambo rye yasobanuye igitekerezo kubaka sitasiyo polisi cyavutse nyuma y’aho abaturage gisozi bifashishaga sitasiyo kinyinya kandi hari kure niragire yagize n’ubwo abaturage baraguze imodoka ijyana abanyabyaha i kinyinya twatekereje tubonye sitasiyo polisi itwegereye modoka yakoreshwa yindi mirimo mu karere gasabo kagizwe n’imirenge gisozi niyo yonyine itagiraga sitasiyo polisi umuyobozi w’akarere gasabo rwamurangwa yavuze akarere ayobora imirenge n’abaturage bazakomeza gufatanya n’izindi sitasiyo polisi ako karere zuzuze ibyangombwa ubwandinsimuhaburarw
4,umuganga witaga kubarwayi coronavirus yagaragaye avura yambaye ubusa imbere y’abarwayi yahise yirukanwa,umuforomo burusiya witwa nadia yafashwe amafoto n’umurwayi yambaye ikanzu ibonerana imyenda y’imbere kugaragara bituma ahagarikwa kazi nadia w’imyaka yahagaritswe bitaro bikuru tula yakoraga ashinjwa kugaragaza imyambarire itandukanye n’iya kiganga nk’uko the tula pressa yabitangaje uwo mukobwa kazi kuvura abarwaye coronavirus aza kwambara imyambaro y’ubwirinzi yagenewe abaganga kwikingira cyorezo gusa yayambariye myambaro y’imbere gusa nyuma gusakara kw’ayo mafoto yafashwe n’abarwayi yitagaho ubuyobozi bw’ibitaro yakoragamo bwahise bumuhagarika kazi icyemezo kumuhagarika nticyishimiwe n’abaganga b’abarusiya n’abanyapolitiki batandukanye vitaly valentinovich milonov banyapolitiki bakomeye burusiya umwe bagaragaje batishimiye icyemezo cyafatiwe mukobwa yagize ndumva kintu kimwe cyatuma mukobwa ahagarikwa kazi ke
3,hagiye kurebwa uburyo zigama css yatanga inguzanyo nyungu,abanyamuryango koperative y’abasirikare abapolisi abacungagereza n’izindi nzego z’umutekano zigama css zigama credit and savings society basabye hagendewe buryo gutera imbere hasuzumwa inyungu bakwa nguzanyo igabanywa mu nama y’inteko rusange yayobowe minisitiri w’ingabo gen james kabarebe umuyobozi w’inama y’ubuyobozi dr james ndahiro n’umugaba mukuru w’ingabo z’u rwanda gen patrick nyamvumba gatanu tariki gicurasi hagaragajwe inyungu zigama css yiyongereyeho inyungu yabaye miliyari miliyoni z’amafaranga y’u rwanda gihe miliyari miliyoni dr james ndahiro yabwiye itangazamakuru ibikorwa zigama css bigenwa n’abanyamuryango bityo bateganya gihe kiri imbere birebana n’iterambere ry’ikigo n’abanyamuryangoati twita nguzanyo z’abanyamuryango twita mibereho rusange y’abanyamuryango bacu hari ababa bashaka inguzanyo gushaka amacumbi hari ababa barabonye amacumbi bafite imishinga iciriritse hari ababa bafite imishinga iciriritse bashaka kwaguraabanyamuryango zigama css bitabiriye inama y’inteko rusange dr ndahiro yavuze rwego gukomeza guteza imbere abanyamuryango zigama css hari inyingo zigiye gukorwa harimo n’iyo kugabanya inyungu yakwa nguzanyoyakomeje agira twemeranyije kureba twakongera kumanura inyungu nguzanyo ubu twari andi mabanki ariko abanyamuryango bakaba basabye turebye turimo kunguka cyangwa se n’icyerekezo cy’imyaka itaha twakongera kubamanurira inyungu nguzanyo nibura ikagera ibyo bizigwa n’itsinda twashyizeho ry’impuguke umwanzuro tukazawufata kwezi cumi mwaka umuvugizi w’agateganyo w’ingabo z’u rwanda lt col ren ngendahimana yavuze nk’abanyamuryango zigama css bashimishijwe n’uburyo yunguka umwaka utashye n’imibereho y’abanyamuryango ikarushaho kuzamukayakomeje agira ibyifuzo ukubona abanyamuryango barushaho koroherezwa nyungu bacibwa nguzanyo basaba koroherezwa kuba bakwiyubakira nk’inzu nk’urugero bashobora gukemura ibibazo zabo nk’uko mubizi ingabo z’igihugu abapolisi n’abandi banyamuryango zigama css imishahara ntabwo iba minini cyane ariko kubera dufite koperative yacu bidufasha gukemura bibazo buryo bidahungabanya akazi kacu buri munsikugeza zigama css ifite abanyamuryango ngabo z’igihugu polisi y’igihugu urwego rw’igihugu rushinzwe imfungwa n’abagororwa n’abakozi b’inzego z’umutekano nk’urwego rw’igihugu rushinzwe iperereza n’umutekano w’igihugu nisszigama css igeze mutungo mbumbe miliyari gihe zari harimo izamuka mwaka umweabanyamuryango zigama css bitabiriye inama y’inteko rusange yanditswe ubwanditsimuhaburarw
1,kwitwara neza buroko gufasha urukiko bimwe bitumye bagaragaza agiye kurekurwa,iki cyemezo cyafashwe tariki ukwakira n’umucamanza khalida rachid khan uyobora urukiko mpuzamahanga mpanabyaha rwashyiriweho u rwanda tpir gusaba irekurwa bagaragaza michel wakatiwe igihano gufungwa imyaka mwaka ushize amakuru kigalitodaycom gikesha itangazo ry’uryo rukiko aravuga mpamvu zatanzwe kumurekura harimo kuba urukiko mpuzamahanga mpanabyaha rwashyiriweho yougoslavia tpiy rufite imikorere ijya gusa n’iya tpir ruteganya imfungwa zakatiwe zishobora kurekurwa nyuma kumara bitatu kane by’igifungo barakatiwe kandi bagaragaza amaze imyaka afunze ukuvuga by’imyaka umunani yakatiwe izindi mpamvu michel bagaragaza ubwe yiyemeje kwishyikiriza urukiko akanemera yashinjwaga ndetse akerekana azi uburemere bwabyo akanabyicuza kuba yararanzwe n’imyitwarire myiza afungiye sude mugabane w’u burayi nyakanga umunyarwanda michel bagaragaza yahoze umuyobozi mukuru w’ikigo ocir- ishami ry’icyayi akaba yarafatwaga nk’umwe nkoramutima juvnal habyarimana perezida w’u rwanda yamaze igihe ashakishwa tpir byaha kunoza umugambi jenoside yakorewe abatutsi kugira uruhare jenoside n’ubufatanyacyaha jenoside tariki kanama bagaragaza yishyikirije tpir bwende bwe yitaba urukiko munsi ukurikiyeho ariko ahakana byaha byose yashinjwaga nyuma y’aho bidashobokeye yoherezwa kuburanishirizwa rwanda nyuma kugirana imishyikirano yihariye n’ubushinjacyaha bagaragaza yemeye kuba yaragize uruhare ruziguye jenoside kuko yaremeye intwaro zari zigenewe gukora jenoside zibikwa ruganda rw’icyayi rubaya ndetse akaba yaranaguriraga interahamwe inzoga akanaziha amafaranga yemereye urukiko kandi yahaga interahamwe imodoka z’uruganda bazikoreshe ngendo zabo ariko yongeraho yabikoraga akiza amagara n’umuryango uko gufasha interahamwe bikaba aribyo byatumaga ubushinjacyaha buvuga yazorohereje akazi bigatuma zibasha kwica abantu bahungiye musozi kesho kiliziya nyundo utwo duce twose turi karere rubavu kubera kwemera yaregwaga kubisabira imbabazi imbere y’urukiko tariki ugushyingo bagaragaza yakatiwe igifungo cy’imyaka umunani kandi urukiko rutegeka hakurwamo igihe yafunzwe michel bagaragaza azafungurwa itariki ukuboza bivuze ashigaje ukwezi kumwe n’iminsi itandatu buroko ernestine musanabera
